id_alumne,id_professor,dia,franja,materia,grup_curs,tipus_falta,comentari
243,448,2015-02-10,11:35:00-12:35:00,(TE1)Tecnologies -,(ESO LOE 1 B) 1 ESO B,Justificada,
260,448,2015-02-10,11:35:00-12:35:00,(TE1)Tecnologies -,(ESO LOE 1 B) 1 ESO B,Absència,
171,461,2015-02-10,11:35:00-12:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 C) 2 ESO C,Incident,
89,458,2015-02-10,11:35:00-12:35:00,(EV3)Educació visual i plàstica,(ESO LOE 3 C) 3 ESO C,Justificada,
311,458,2015-02-10,11:35:00-12:35:00,(EV3)Educació visual i plàstica,(ESO LOE 3 C) 3 ESO C,Justificada,
130,443,2015-02-10,12:50:00-13:45:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Justificada,
164,443,2015-02-10,12:50:00-13:45:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Justificada,
276,459,2015-02-10,12:50:00-13:45:00,(CN3BG)Ciències de la naturalesa - Biologia i Geologia -,(ESO LOE 3 A) 3 ESO A,Justificada,
154,443,2015-02-10,12:50:00-13:45:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Absència,
59,443,2015-02-10,12:50:00-13:45:00,(TE2)Tecnologies,(ESO LOE 2 B) 2 ESO B,Retard,
89,455,2015-02-10,12:50:00-13:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Justificada,
311,455,2015-02-10,12:50:00-13:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Justificada,
235,432,2015-02-10,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 B) 1 ESO B,Absència,
260,432,2015-02-10,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 B) 1 ESO B,Absència,
262,461,2015-02-10,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
243,432,2015-02-10,10:40:00-11:35:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 B) 1 ESO B,Justificada,
254,461,2015-02-10,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Absència,
240,461,2015-02-10,12:50:00-13:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
7,448,2015-02-10,12:50:00-13:45:00,(IN4)Informàtica INFO 1,(OPTATIVES ESO 4),Absència,
262,432,2015-02-10,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Absència,
189,432,2015-02-10,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Absència,
254,432,2015-02-10,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Absència,
23,448,2015-02-10,12:50:00-13:45:00,(IN4)Informàtica INFO 1,(OPTATIVES ESO 4),Absència,
240,432,2015-02-10,13:45:00-14:45:00,(CS1)Ciències socials, geografia i història,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
169,426,2015-02-10,12:50:00-13:45:00,(LC2)Llengua catalana i literatura -,(ESO LOE 2 A) 2 ESO A,Absència,
342,435,2015-02-10,12:50:00-13:45:00,(LS3)Llengua castellana i literatura,(ESO LOE 3 B) 3 ESO B,Absència,
56,435,2015-02-10,12:50:00-13:45:00,(LS3)Llengua castellana i literatura,(ESO LOE 3 B) 3 ESO B,Absència,
276,457,2015-02-10,13:45:00-14:45:00,(MU3)Música,(ESO LOE 3 A) 3 ESO A,Justificada,
235,461,2015-02-10,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
260,461,2015-02-10,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Absència,
243,461,2015-02-10,13:45:00-14:45:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 B) 1 ESO B,Justificada,
342,455,2015-02-10,13:45:00-14:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 B) 3 ESO B,Absència,
56,455,2015-02-10,13:45:00-14:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 B) 3 ESO B,Absència,
154,459,2015-02-10,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Absència,
130,459,2015-02-10,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Justificada,
164,459,2015-02-10,13:45:00-14:45:00,(TU2)Tutoria,(ESO LOE 2 B) 2 ESO B,Justificada,
2,423,2015-02-10,12:50:00-13:45:00,(SF4)Segona llengua estrangera Francès,(OPTATIVES ESO 4),Absència,
286,423,2015-02-10,12:50:00-13:45:00,(SF4)Segona llengua estrangera Francès,(OPTATIVES ESO 4),Absència,
316,423,2015-02-10,12:50:00-13:45:00,(SF4)Segona llengua estrangera Francès,(OPTATIVES ESO 4),Absència,
53,423,2015-02-10,12:50:00-13:45:00,(SF4)Segona llengua estrangera Francès,(OPTATIVES ESO 4),Absència,
179,461,2015-02-11,08:15:00-09:15:00,(LS2)Llengua castellana i literatura -,(ESO LOE 2 C) 2 ESO C,Justificada,
140,461,2015-02-11,08:15:00-09:15:00,(LS2)Llengua castellana i literatura -,(ESO LOE 2 C) 2 ESO C,Justificada,
165,461,2015-02-11,08:15:00-09:15:00,(LS2)Llengua castellana i literatura -,(ESO LOE 2 C) 2 ESO C,Absència,
139,461,2015-02-11,08:15:00-09:15:00,(LS2)Llengua castellana i literatura -,(ESO LOE 2 C) 2 ESO C,Justificada,
169,439,2015-02-11,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
182,439,2015-02-11,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
38,439,2015-02-11,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
107,439,2015-02-11,08:15:00-09:15:00,(MA2)Matemàtiques,(ESO LOE 2 A) 2 ESO A,Absència,
130,457,2015-02-11,08:15:00-09:15:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 B) 2 ESO B,Justificada,
76,457,2015-02-11,08:15:00-09:15:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 B) 2 ESO B,Absència,
164,457,2015-02-11,08:15:00-09:15:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 B) 2 ESO B,Justificada,
59,457,2015-02-11,08:15:00-09:15:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 B) 2 ESO B,Absència,
185,461,2015-02-11,08:15:00-09:15:00,(LS2)Llengua castellana i literatura -,(ESO LOE 2 C) 2 ESO C,Incident,
89,455,2015-02-11,08:15:00-09:15:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Justificada,
311,455,2015-02-11,08:15:00-09:15:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 C) 3 ESO C,Justificada,
184,447,2015-02-11,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Incident,
225,447,2015-02-11,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
216,447,2015-02-11,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
223,447,2015-02-11,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Justificada,
205,447,2015-02-11,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Incident,
264,447,2015-02-11,08:15:00-09:15:00,(IA1)Llengua estrangera Anglès,(ESO LOE 1 C) 1 ESO C,Absència,
342,455,2015-02-11,09:15:00-10:15:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 B) 3 ESO B,Absència,
56,455,2015-02-11,09:15:00-10:15:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 B) 3 ESO B,Absència,
126,450,2015-02-11,09:15:00-10:15:00,UF4. Accés a sistemes remots,(CFPM IC10 C) 3 CFPM,Absència,
122,450,2015-02-11,09:15:00-10:15:00,UF4. Accés a sistemes remots,(CFPM IC10 C) 3 CFPM,Absència,
127,450,2015-02-11,09:15:00-10:15:00,UF4. Accés a sistemes remots,(CFPM IC10 C) 3 CFPM,Absència,
127,450,2015-02-11,08:15:00-09:15:00,UF4. Accés a sistemes remots,(CFPM IC10 C) 3 CFPM,Absència,
126,450,2015-02-11,08:15:00-09:15:00,UF4. Accés a sistemes remots,(CFPM IC10 C) 3 CFPM,Absència,
122,450,2015-02-11,08:15:00-09:15:00,UF4. Accés a sistemes remots,(CFPM IC10 C) 3 CFPM,Absència,
311,451,2015-02-11,09:15:00-10:15:00,(CN3)Ciències de la naturalesa,(ESO LOE 3 C) 3 ESO C,Justificada,
179,439,2015-02-11,09:15:00-10:15:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Justificada,
140,439,2015-02-11,09:15:00-10:15:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Justificada,
139,439,2015-02-11,09:15:00-10:15:00,(MA2)Matemàtiques,(ESO LOE 2 C) 2 ESO C,Justificada,
127,450,2015-02-11,10:40:00-11:35:00,UF4. Portals web d aprenentatge,(CFPM IC10 C) 3 CFPM,Absència,
127,450,2015-02-11,11:35:00-12:35:00,UF4. Portals web d aprenentatge,(CFPM IC10 C) 3 CFPM,Absència,
169,446,2015-02-11,10:40:00-11:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Absència,
38,446,2015-02-11,10:40:00-11:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Absència,
107,446,2015-02-11,10:40:00-11:35:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 A) 2 ESO A,Absència,
130,446,2015-02-11,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Justificada,
157,446,2015-02-11,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Justificada,
178,446,2015-02-11,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Incident,
90,446,2015-02-11,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Incident,
76,446,2015-02-11,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Absència,
284,436,2015-02-11,08:15:00-09:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
310,436,2015-02-11,08:15:00-09:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
164,446,2015-02-11,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Justificada,
330,436,2015-02-11,08:15:00-09:15:00,(GR)Grec,(BATX LOE 1 A) 1 BATX ,Absència,
78,446,2015-02-11,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Incident,
59,446,2015-02-11,09:15:00-10:15:00,(IA2)Llengua estrangera Anglès,(ESO LOE 2 B) 2 ESO B,Absència,
179,443,2015-02-11,10:40:00-11:35:00,(TE2)Tecnologies -,(ESO LOE 2 C) 2 ESO C,Justificada,
140,443,2015-02-11,10:40:00-11:35:00,(TE2)Tecnologies -,(ESO LOE 2 C) 2 ESO C,Justificada,
165,443,2015-02-11,10:40:00-11:35:00,(TE2)Tecnologies -,(ESO LOE 2 C) 2 ESO C,Absència,
89,457,2015-02-11,11:35:00-12:35:00,(MU3)Música,(ESO LOE 3 C) 3 ESO C,Justificada,
311,457,2015-02-11,11:35:00-12:35:00,(MU3)Música,(ESO LOE 3 C) 3 ESO C,Justificada,
130,458,2015-02-11,10:40:00-11:35:00,(EV2)Educació visual i plàstica,(ESO LOE 2 B) 2 ESO B,Justificada,
2,423,2015-02-11,08:15:00-09:15:00,(SF4)Segona llengua estrangera Francès,(OPTATIVES ESO 4),Absència,
164,458,2015-02-11,10:40:00-11:35:00,(EV2)Educació visual i plàstica,(ESO LOE 2 B) 2 ESO B,Justificada,
130,439,2015-02-11,11:35:00-12:35:00,(MA2)Matemàtiques,(ESO LOE 2 B) 2 ESO B,Justificada,
76,439,2015-02-11,11:35:00-12:35:00,(MA2)Matemàtiques,(ESO LOE 2 B) 2 ESO B,Absència,
164,439,2015-02-11,11:35:00-12:35:00,(MA2)Matemàtiques,(ESO LOE 2 B) 2 ESO B,Justificada,
316,423,2015-02-11,08:15:00-09:15:00,(SF4)Segona llengua estrangera Francès,(OPTATIVES ESO 4),Absència,
59,458,2015-02-11,10:40:00-11:35:00,(EV2)Educació visual i plàstica,(ESO LOE 2 B) 2 ESO B,Absència,
53,423,2015-02-11,08:15:00-09:15:00,(SF4)Segona llengua estrangera Francès,(OPTATIVES ESO 4),Absència,
59,439,2015-02-11,11:35:00-12:35:00,(MA2)Matemàtiques,(ESO LOE 2 B) 2 ESO B,Absència,
327,458,2015-02-11,08:15:00-09:15:00,(EV4)Educació visual i plàstica,(OPTATIVES ESO 4),Absència,
315,458,2015-02-11,08:15:00-09:15:00,(EV4)Educació visual i plàstica,(OPTATIVES ESO 4),Absència,
291,423,2015-02-11,11:35:00-12:35:00,(IF)Llengua estrangera, Francès,(BATX LOE 2 A) 2 BATX,Absència,
292,423,2015-02-11,11:35:00-12:35:00,(IF)Llengua estrangera, Francès,(BATX LOE 2 A) 2 BATX,Absència,
289,455,2015-02-11,11:35:00-12:35:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
287,455,2015-02-11,11:35:00-12:35:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
295,455,2015-02-11,11:35:00-12:35:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
288,455,2015-02-11,11:35:00-12:35:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
301,455,2015-02-11,11:35:00-12:35:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
279,455,2015-02-11,11:35:00-12:35:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
290,455,2015-02-11,11:35:00-12:35:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
296,455,2015-02-11,11:35:00-12:35:00,(IA)Llengua estrangera, Anglès,(BATX LOE 2 A) 2 BATX,Absència,
169,420,2015-02-11,11:35:00-12:35:00,(CS2)Ciències socials, geografia i història -,(ESO LOE 2 A) 2 ESO A,Absència,
38,420,2015-02-11,11:35:00-12:35:00,(CS2)Ciències socials, geografia i història -,(ESO LOE 2 A) 2 ESO A,Absència,
107,420,2015-02-11,11:35:00-12:35:00,(CS2)Ciències socials, geografia i història -,(ESO LOE 2 A) 2 ESO A,Absència,
179,459,2015-02-11,11:35:00-12:35:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 C) 2 ESO C,Justificada,
140,459,2015-02-11,11:35:00-12:35:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 C) 2 ESO C,Justificada,
303,459,2015-02-11,08:15:00-09:15:00,(TM)Ciències de la terra i mediambientals,(BATX LOE 1 A) 1 BATX ,Absència,
291,456,2015-02-11,09:15:00-10:15:00,(HF)Història de la filosofia,(BATX LOE 2 A) 2 BATX,Absència,
292,456,2015-02-11,09:15:00-10:15:00,(HF)Història de la filosofia,(BATX LOE 2 A) 2 BATX,Absència,
288,456,2015-02-11,09:15:00-10:15:00,(HF)Història de la filosofia,(BATX LOE 2 A) 2 BATX,Absència,
345,456,2015-02-11,09:15:00-10:15:00,(HF)Història de la filosofia,(BATX LOE 2 A) 2 BATX,Absència,
310,456,2015-02-11,10:40:00-11:35:00,(FC)Filosofia i ciutadania,(BATX LOE 1 A) 1 BATX ,Absència,
303,456,2015-02-11,10:40:00-11:35:00,(FC)Filosofia i ciutadania,(BATX LOE 1 A) 1 BATX ,Absència,
257,426,2015-02-11,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
223,426,2015-02-11,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Justificada,
264,426,2015-02-11,11:35:00-12:35:00,(LC1)Llengua catalana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
257,432,2015-02-11,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 C) 1 ESO C,Absència,
225,432,2015-02-11,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 C) 1 ESO C,Absència,
264,432,2015-02-11,09:15:00-10:15:00,(CS1)Ciències socials, geografia i història Desdoblament,(ESO LOE 1 C) 1 ESO C,Absència,
130,461,2015-02-11,12:50:00-13:45:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada,
164,461,2015-02-11,12:50:00-13:45:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada,
76,461,2015-02-11,12:50:00-13:45:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 B) 2 ESO B,Absència,
206,457,2015-02-11,12:50:00-13:45:00,(MU1)Música,(ESO LOE 1 B) 1 ESO B,Absència,
258,457,2015-02-11,12:50:00-13:45:00,(MU1)Música,(ESO LOE 1 B) 1 ESO B,Absència,
235,457,2015-02-11,12:50:00-13:45:00,(MU1)Música,(ESO LOE 1 B) 1 ESO B,Absència,
243,457,2015-02-11,12:50:00-13:45:00,(MU1)Música,(ESO LOE 1 B) 1 ESO B,Justificada,
89,421,2015-02-11,12:50:00-13:45:00,(CS3)Ciències socials, geografia i història,(ESO LOE 3 C) 3 ESO C,Justificada,
311,421,2015-02-11,12:50:00-13:45:00,(CS3)Ciències socials, geografia i història,(ESO LOE 3 C) 3 ESO C,Justificada,
276,455,2015-02-11,12:50:00-13:45:00,(IA3)Llengua estrangera Anglès,(ESO LOE 3 A) 3 ESO A,Justificada,
287,443,2015-02-11,12:50:00-13:45:00,(TI)Tecnologia industrial,(BATX LOE 2 A) 2 BATX,Absència,
295,443,2015-02-11,12:50:00-13:45:00,(TI)Tecnologia industrial,(BATX LOE 2 A) 2 BATX,Absència,
283,443,2015-02-11,12:50:00-13:45:00,(TI)Tecnologia industrial,(BATX LOE 2 A) 2 BATX,Absència,
290,443,2015-02-11,12:50:00-13:45:00,(TI)Tecnologia industrial,(BATX LOE 2 A) 2 BATX,Absència,
178,461,2015-02-11,12:50:00-13:45:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 B) 2 ESO B,Incident,
78,461,2015-02-11,12:50:00-13:45:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 B) 2 ESO B,Incident,
126,462,2015-02-11,12:50:00-13:45:00,UF2. Configuració de commutadors  i encaminadors ,(CFPM IC10 C) 3 CFPM,Absència,
127,462,2015-02-11,12:50:00-13:45:00,UF2. Configuració de commutadors  i encaminadors ,(CFPM IC10 C) 3 CFPM,Absència,
179,420,2015-02-11,12:50:00-13:45:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Justificada,
140,420,2015-02-11,12:50:00-13:45:00,(CS2)Ciències socials, geografia i història,(ESO LOE 2 C) 2 ESO C,Justificada,
291,436,2015-02-11,12:50:00-13:45:00,(GR)Grec,(BATX LOE 2 A) 2 BATX,Absència,
292,436,2015-02-11,12:50:00-13:45:00,(GR)Grec,(BATX LOE 2 A) 2 BATX,Absència,
280,436,2015-02-11,12:50:00-13:45:00,(GR)Grec,(BATX LOE 2 A) 2 BATX,Absència,
282,436,2015-02-11,12:50:00-13:45:00,(GR)Grec,(BATX LOE 2 A) 2 BATX,Absència,
297,436,2015-02-11,12:50:00-13:45:00,(GR)Grec,(BATX LOE 2 A) 2 BATX,Absència,
306,436,2015-02-11,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 1 A) 1 BATX ,Absència,
284,436,2015-02-11,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 1 A) 1 BATX ,Absència,
325,436,2015-02-11,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 1 A) 1 BATX ,Absència,
310,436,2015-02-11,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 1 A) 1 BATX ,Absència,
330,436,2015-02-11,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 1 A) 1 BATX ,Absència,
331,436,2015-02-11,13:45:00-14:45:00,(LA)Llatí,(BATX LOE 1 A) 1 BATX ,Absència,
206,455,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 B) 1 ESO B,Absència,
258,455,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 B) 1 ESO B,Absència,
235,455,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 B) 1 ESO B,Absència,
255,455,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 B) 1 ESO B,Absència,
243,455,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 B) 1 ESO B,Justificada,
202,461,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 A) 1 ESO A,Absència,
276,421,2015-02-11,13:45:00-14:45:00,(CS3)Ciències socials, geografia i història,(ESO LOE 3 A) 3 ESO A,Justificada,
262,461,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 A) 1 ESO A,Absència,
189,461,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 A) 1 ESO A,Absència,
254,461,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 A) 1 ESO A,Absència,
240,461,2015-02-11,13:45:00-14:45:00,(TU1)Tutoria,(ESO LOE 1 A) 1 ESO A,Justificada,TÉ BRONQUITIS I HA DE QUEDAR-SE A CASA.
295,443,2015-02-12,08:15:00-09:15:00,(TI)Tecnologia industrial,(BATX LOE 2 A) 2 BATX,Absència,
283,443,2015-02-12,08:15:00-09:15:00,(TI)Tecnologia industrial,(BATX LOE 2 A) 2 BATX,Absència,
290,443,2015-02-12,08:15:00-09:15:00,(TI)Tecnologia industrial,(BATX LOE 2 A) 2 BATX,Absència,
89,421,2015-02-12,08:15:00-09:15:00,(CS3)Ciències socials, geografia i història,(ESO LOE 3 C) 3 ESO C,Justificada,
96,421,2015-02-12,08:15:00-09:15:00,(CS3)Ciències socials, geografia i història,(ESO LOE 3 C) 3 ESO C,Absència,
101,421,2015-02-12,08:15:00-09:15:00,(CS3)Ciències socials, geografia i història,(ESO LOE 3 C) 3 ESO C,Justificada,
62,421,2015-02-12,08:15:00-09:15:00,(CS3)Ciències socials, geografia i història,(ESO LOE 3 C) 3 ESO C,Absència,
311,421,2015-02-12,08:15:00-09:15:00,(CS3)Ciències socials, geografia i història,(ESO LOE 3 C) 3 ESO C,Justificada,
342,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Absència,
56,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Absència,
92,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Justificada,
344,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Absència,
43,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Absència,
349,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Absència,
25,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Absència,
26,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Absència,
110,457,2015-02-12,08:15:00-09:15:00,(MU3)Música,(ESO LOE 3 B) 3 ESO B,Absència,
179,420,2015-02-12,08:15:00-09:15:00,(EF2)Educació física,(ESO LOE 2 C) 2 ESO C,Justificada,
98,420,2015-02-12,08:15:00-09:15:00,(EF2)Educació física,(ESO LOE 2 C) 2 ESO C,Absència,
111,420,2015-02-12,08:15:00-09:15:00,(EF2)Educació física,(ESO LOE 2 C) 2 ESO C,Absència,
130,459,2015-02-12,08:15:00-09:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Justificada,
178,459,2015-02-12,08:15:00-09:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Absència,
131,459,2015-02-12,08:15:00-09:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Justificada,
76,459,2015-02-12,08:15:00-09:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Absència,
78,459,2015-02-12,08:15:00-09:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Absència,
164,459,2015-02-12,08:15:00-09:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Justificada,
59,459,2015-02-12,08:15:00-09:15:00,(CN2)Ciències de la naturalesa,(ESO LOE 2 B) 2 ESO B,Absència,
177,461,2015-02-03,10:40:00-11:35:00,(LS2)Llengua castellana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada,
177,440,2015-02-03,11:35:00-12:35:00,(LC2)Llengua catalana i literatura,(ESO LOE 2 B) 2 ESO B,Justificada,
169,459,2015-02-12,09:15:00-10:15:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 A) 2 ESO A,Absència,
77,459,2015-02-12,09:15:00-10:15:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 A) 2 ESO A,Absència,
38,459,2015-02-12,09:15:00-10:15:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 A) 2 ESO A,Absència,
156,459,2015-02-12,09:15:00-10:15:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 A) 2 ESO A,Absència,
158,459,2015-02-12,09:15:00-10:15:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 A) 2 ESO A,Absència,
147,459,2015-02-12,09:15:00-10:15:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 A) 2 ESO A,Absència,
107,459,2015-02-12,09:15:00-10:15:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 A) 2 ESO A,Absència,
184,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
146,459,2015-02-12,09:15:00-10:15:00,(CN2)Ciències de la naturalesa -,(ESO LOE 2 A) 2 ESO A,Absència,
199,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
201,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
257,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
214,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
225,461,2015-02-12,09:15:00-10:15:00,(LS1)Llengua castellana i literatura,(ESO LOE 1 C) 1 ESO C,Absència,
